3351;CHA CIPO MIL HOMENS 1KG                      ;16.9;25.35;0.5;100;1006
3352;CHA DA VIDA PCT 100G                          ;4.55;4.55;0;0;1006
3353;CHA DE CASCA DE ABACAXI                       ;8.9;8.9;0;0;1006
3354;CHA DENTE DE LEAO 1KG                        ;23.4;23.4;0;0;1006
3355;CHA DESINCHA PCT 120G                         ;4.55;4.55;0;0;1006
3356;CHA ERVA CIDREIRA 1KG                        ;20.8;20.8;0;0;1006
3357;CHA ERVA DE BICHO 1KG                        ;11.05;11.05;0;0;1006
3358;CHA ERVA DOCE 1KG                            ;27.6;27.6;0;0;1006
3359;CHA ERVA SAO JOAO 1KG                        ;11.05;11.05;0;0;1006
3360;CHA ESPINHEIRA SANTA 1KG                     ;18.2;18.2;0;0;1006
3361;CHA EUCALIPTO FOLHAS 1KG                     ;5.85;5.85;0;0;1006
3362;CHA FOLHA DE LARANJEIRA 1KG                  ;19;19;0;0;1006
3363;CHA FOLHA DE OLIVEIRA 1KG                    ;22.1;22.1;0;0;1006
3364;CHA FUNCHO 1KG                               ;10.75;10.75;0;0;1006
3365;CHA GENGIBRE RAIZ 1KG                        ;34.3;34.3;0;0;1006
3366;CHA GRAVIOLA 1KG                             ;14.3;14.3;0;0;1006
3367;CHA GUACO 1KG                                ;22;22;0;0;1006
3368;CHA HIBISCO 1KG                              ;17.25;17.25;0;0;1006
3369;CHA HIBISCO PO 1KG                           ;21.3;21.3;0;0;1006
3370;CHA HORTELA EM FLOCOS 1KG                    ;10.9;10.9;0;0;1006
3371;CHA IPE ROXO 1KG                             ;12.35;12.35;0;0;1006
3372;CHA IPE ROXO CEPILHADO 1KG                   ;10.4;10.4;0;0;1006
3373;CHA JAMBOLAO 1KG                             ;8.45;8.45;0;0;1006
3374;CHA JATOBA CASCA 1KG                         ;11.9;11.9;0;0;1006
3375;CHA JURUBEBA 1KG                             ;10.4;10.4;0;0;1006
3376;CHA LARANJA DESIDRATADA RODELAS 1KG          ;33.5;33.5;0;0;1006
3377;CHA LIMAO THAITI DESIDRATADO EM RODELA 1KG   ;33.5;33.5;0;0;1006
3378;CHA MACA 1KG                                 ;23.8;23.8;0;0;1006
3379;CHA MACELA 1KG                               ;29;29;0;0;1006
3380;CHA MALVA 1KG                                ;15.6;15.6;0;0;1006
3381;CHA MARACUJA FOLHA 1KG                       ;16.9;16.9;0;0;1006
3382;CHA MATE TOSTADO 1KG                         ;9.9;9.9;0;0;1006
3383;CHA MATE VERDE 1KG                           ;9.1;9.1;0;0;1006
3384;CHA MELAO SAO CAETANO 1KG                    ;16.9;16.9;0;0;1006
3385;CHA MELISSA 1KG                              ;26;26;0;0;1006
3386;CHA MORINGA 1KG                              ;18.2;18.2;0;0;1006
3387;CHA MULUNGU CASCA 1KG                        ;13;13;0;0;1006
3388;CHA MULUNGU RASSURADO 1KG                    ;9.75;9.75;0;0;1006
3389;CHA PATA DE VACA 1KG                         ;15.6;15.6;0;0;1006
3390;CHA PAU ANDRADE 1KG                          ;13;13;0;0;1006
3391;CHA PAU TENENTE 1KG                          ;16.9;16.9;0;0;1006
3392;CHA PEDRA UME CAA 1KG                        ;39;39;0;0;1006
3393;CHA PICAO PRETO 1KG                          ;8.45;8.45;0;0;1006
3394;CHA POEJO 1KG                                ;40.95;40.95;0;0;1006
3395;CHA PORANGABA 1KG                            ;14.3;14.3;0;0;1006
3396;CHA PRETO 1KG                                ;35;35;0;0;1006
3397;CHA QUASSIA RASSURADA 1KG                    ;13;13;0;0;1006
3398;CHA QUEBRA PEDRA 1KG                         ;39;39;0;0;1006
3399;CHA QUINA QUINA 1KG                          ;13.65;13.65;0;0;1006
3400;CHA SALSA PARRILHA 1KG                       ;26;26;0;0;1006
3401;CHA SALVIA 1KG                               ;26.9;26.9;0;0;1006
3402;CHA SECA BARRIGA COM NOZ DA INDIA PCT 120G   ;4.55;4.55;0;0;1006
3403;CHA SENE 1KG                                 ;8.95;8.95;0;0;1006
3404;CHA SETE SANGRIA 1KG                         ;19.5;19.5;0;0;1006
3405;CHA STEVIA FOLHAS 1KG                        ;30.25;30.25;0;0;1006
3406;CHA SUCUPIRA 1KG                             ;26;26;0;0;1006
3407;CHA SUPER CHA SB PCT 120G                    ;11.99;11.99;0;0;1006
3408;CHA SUPER CHA SECA BARRIGA PCT 120G          ;4.89;4.89;0;0;1006
3409;CHA TANCHAGEN 1KG                            ;24;24;0;0;1006
3410;CHA UNHA DE GATO CASCA 1KG                   ;19.5;19.5;0;0;1006
3411;CHA UNHA DE GATO CEPILHADO 1KG               ;13.65;13.65;0;0;1006
3412;CHA UXI AMARELO CASCA 1KG                    ;13.65;13.65;0;0;1006
3413;CHA UXI AMARELO CEPILHADO 1KG                ;18.2;18.2;0;0;1006
3414;CHA VERDE IMPORTADO 1KG                      ;32;32;0;0;1006
3415;CHAS BOLDO EM FOLHAS 1KG                     ;53.1;53.1;0;0;1006
3416;CHIA PREMIUM 1KG                             ;25.15;37.725;0.5;100;1006
3417;CHIA PREMIUM SC 25 KG                        ;674.95;674.95;0;0;1006
3418;CHIPS BANANA DOCE 1KG                        ;35.1;35.1;0;0;1006
3419;CHIPS BANANA DOCE COM CANELA 1KG             ;35.1;35.1;0;0;1006
3420;CHIPS BANANA DOCE FILIPINAS 1KG              ;29.8;29.8;0;0;1006
3421;CHIPS BANANA NATURAL 1KG                     ;37.7;37.7;0;0;1006
3422;CHIPS BANANA QUEBRADA 1KG                    ;13;13;0;0;1006
3423;CHIPS BANANA SALGADA 1KG                     ;37.7;37.7;0;0;1006
3424;CHIPS COCO QUEIMADO 1KG                      ;31;31;0;0;1006
3425;CHIPS DE AIPIM 1KG                           ;37.7;37.7;0;0;1006
3426;CHIPS DE AIPIM DEFUMADO 1KG                  ;37.7;37.7;0;0;1006
3427;CHIPS DE BATATA DOCE SALGADA 1KG             ;37.7;37.7;0;0;1006
3428;CHIPS DE COCO 1KG                            ;35;35;0;0;1006
3429;CHIPS DE COCO FRESCO 500 G                                    ;7.45;7.45;0;0;1006
3430;CHIPS DE COCO MASCAVO 1KG                                     ;31;31;0;0;1006
3431;CHIPS MACA 1KG                                                ;63.4;63.4;0;0;1006
3432;CHIPS MACA COM CASCA 1KG                                      ;24.45;24.45;0;0;1006
3433;CHOCO POWER BALL PCT 500 G                                    ;12.1;12.1;0;0;1006
3434;CHOCOLATE   GOTAS BLEND (MOEDA) 1KG                           ;18.7;18.7;0;0;1006
3435;CHOCOLATE   GOTAS MEIO AMARGO 10.10KG (ZERO) SALWARE          ;428.5;428.5;0;0;1006
3436;CHOCOLATE   GOTAS MEIO AMARGO 1KG (ZERO) SALWARE              ;42.85;42.85;0;0;1006
3437;CHOCOLATE   GOTAS PINGO 1KG                                   ;16.9;16.9;0;0;1006
3438;CHOCOLATE   GOTAS PREMIUM (MOEDA) 1KG                         ;22.25;22.25;0;0;1006
3439;CHOCOLATE   GRANULADO 1.01KG SALWARE                          ;12.1;12.1;0;0;1006
3440;CHOCOLATE   GRANULADO 1KG (ZERO) SALWARE                      ;34.75;34.75;0;0;1006
3441;CHOCOLATE   GRANULADO 5KG (ZERO) SALWARE                      ;173.9;173.9;0;0;1006
3442;CHOCOLATE ALPES AMARGO (ZERO) 400G                            ;27.85;27.85;0;0;1006
3443;CHOCOLATE ALPES AMARGO 72% 400G (ZERO)                        ;30.7;30.7;0;0;1006
3444;CHOCOLATE ALPES BRANCO 400G (ZERO)                            ;29.4;29.4;0;0;1006
3445;CHOCOLATE AUTHENTIC AMARGO 1.01KG (ZERO)                      ;59.75;59.75;0;0;1006
3446;CHOCOLATE AUTHENTIC AMARGO 72% 1.01KG (ZERO)                  ;60.7;60.7;0;0;1006
3447;CHOCOLATE AUTHENTIC SOJA 1.01KG (ZERO)                        ;58.8;58.8;0;0;1006
3448;CHOCOLATE CONFETI 500G                                        ;11.45;11.45;0;0;1006
3449;CHOCOLATE EM FLOCOS 500G                                      ;8.4;8.4;0;0;1006
3450;CHOCOLATE EM PO 32% 1.010 KG                                  ;20.35;20.35;0;0;1006
3451;CHOCOLATE EM PO 50% 1.010KG                                   ;28.3;28.3;0;0;1006
3452;CHOCOLATE EM PO 70% 500G                                      ;22.5;22.5;0;0;1006
3453;CHOCOLATE GRANULADO BRANCO MIL CORES 500G                     ;5.2;5.2;0;0;1006
3454;CHOCOLATE GRANULADO MIL CORES 1.010KG                         ;10.35;10.35;0;0;1006
3455;COBERTURA CHOC. MEIO AMARGO STEVIA CUBOS 10KG (ZERO);;0;0;0;1006
3456;COBERTURA CHOC. MEIO AMARGO STEVIA CUBOS 1KG (ZERO) SALWARE   ;36.45;36.45;0;0;1006
3457;COBERTURA GOLD CHOCOLATE AO LEITE 1.01KG SALWARE              ;22.9;22.9;0;0;1006
3458;COBERTURA GOLD CHOCOLATE AO LEITE RALADO 2.1KG SALWARE        ;41.65;41.65;0;0;1006
3459;COBERTURA GOLD CHOCOLATE BRANCO 1.01KG SALWARE                ;21.2;21.2;0;0;1006
3460;COBERTURA GOLD CHOCOLATE BRANCO RALADO 2.1KG SALWARE          ;42.35;42.35;0;0;1006
3461;COBERTURA GOLD CHOCOLATE MEIO AMARGO 1.01KG SALWARE           ;23.65;23.65;0;0;1006
3462;COCO FINO 1KG                                                 ;19.8;29.7;0.5;100;1006
3463;COCO FINO SC 10 KG                                            ;194.05;194.05;0;0;1006
3464;COCO FITA 1KG                                                 ;37;37;0;0;1006
3465;COCO FITA CARAMELIZADO 1KG                                    ;40;40;0;0;1006
3466;COCO FITA FRESCO 500 G                                         ;7.45;7.45;0;0;1006
3467;COCO FLOCOS 1KG                                               ;22.1;33.15;0.5;100;1006
3468;COCO FLOCOS FRESCO 500G                                        ;7.45;7.45;0;0;1006
3469;COCO FLOCOS QUEIMADO 1KG                                      ;28.5;28.5;0;0;1006
3470;COCO FLOCOS SC 10 KG                                          ;216.6;216.6;0;0;1006
3471;COCO MEDIO 1KG                                                ;20.8;31.2;0.5;100;1006
3472;COCO MEDIO SC 10 KG                                           ;201.4;201.4;0;0;1006
3473;COGUMELO FATIADO 1.010 KG SACHE BOM JESUS                     ;29.8;29.8;0;0;1006
3474;COGUMELO FATIADO 100G BOM JESUS                               ;4.95;4.95;0;0;1006
3475;COGUMELO FATIADO 100G D. PRCK COOPERTIJUCAS                   ;4.98;4.98;0;0;1006
3476;COGUMELO FATIADO 120G BOM JESUS                               ;4.5;4.5;0;0;1006
3477;COGUMELO FATIADO 1KG SACHE GOLD                               ;29.8;29.8;0;0;1006
3478;COGUMELO FATIADO 200G VD. BOM JESUS                           ;9.1;9.1;0;0;1006
3479;COGUMELO FATIADO BALDE1.8KG BOM JESUS                         ;56.6;56.6;0;0;1006
3480;COGUMELO FATIADO BD. 2KG BOM JESUS             ;54.95;54.95;0;0;1006
3481;COGUMELO FATIADO SACHE 1.01KG BOM JESUS        ;29.8;29.8;0;0;1006
3482;COGUMELO INTEIRO 100G D. PRCK COOPERTIJUCAS    ;4.98;4.98;0;0;1006
3483;COGUMELO INTEIRO 100G PCT BOM JESUS            ;4.8;4.8;0;0;1006
3484;COGUMELO INTEIRO 120G PCT BOM JESUS            ;4.5;4.5;0;0;1006
3485;COGUMELO INTEIRO 200G VD. BOM JESUS            ;10.3;10.3;0;0;1006
3486;COGUMELO INTEIRO 2KG BD. BOM JESUS             ;53.55;53.55;0;0;1006
3487;COGUMELO INTEIRO BALDE 1.8KG BOM JESUS         ;53.55;53.55;0;0;1006
3488;COGUMELO INTEIRO SACHE 1.01KG BOM JESUS        ;29.8;29.8;0;0;1006
3489;COLAGENO 1KG                                   ;74;74;0;0;1006
3490;COLAGENO SC 20KG                              ;1450.4;1450.4;0;0;1006
3491;CONFETI SORTIDO GRANDE 1KG                     ;21.8;21.8;0;0;1006
3492;CONFETI SORTIDO GRANDE SC 5KG                  ;106.85;106.85;0;0;1006
3493;CONFETI SORTIDO MEDIO 1KG                      ;21.8;21.8;0;0;1006
3494;CONFETI SORTIDO MEDIO SC 5KG                   ;106.85;106.85;0;0;1006
3495;CONFETI SORTIDO MINI 1KG                       ;27.4;27.4;0;0;1006
3496;CONFETI SORTIDO MINI SC 5KG                    ;134.25;134.25;0;0;1006
3497;COOKIE DE AMENDOIM CX 3KG                      ;89.7;89.7;0;0;1006
3498;COOKIE DE CASTANHA CX 3KG                      ;78;78;0;0;1006
3499;COOKIE DE COCO CX 3KG                          ;74.1;74.1;0;0;1006
3500;COOKIE DE NOZES CX 3KG                         ;78;78;0;0;1006
3501;COQUINHO COM ACUCAR DEMERARA 1KG               ;29.9;29.9;0;0;1006
3502;COQUINHO COM LEITE CONDENSADO 1KG              ;29.9;29.9;0;0;1006
3503;CRAN BERRY FATIADO 1KG                        ;47.6;47.6;0;0;1006
3504;CRAN BERRY FATIADO CX 11.340 KG               ;529.1;529.1;0;0;1006
3505;CRAN BERRY INTEIRO 1KG                        ;51.1;51.1;0;0;1006
3506;CRAN BERRY INTEIRO CX 11.340 KG               ;567.9;567.9;0;0;1006
3507;CRAVO EM GRAOS 1KG                            ;100.45;100.45;0;0;1006
3508;CRAVO EM PO FECULADO 1KG                      ;11.45;11.45;0;0;1006
3509;CRAVO EM PO FECULADO SC 10KG                  ;112.2;112.2;0;0;1006
3510;CRAVO EM PO PURO 1KG                          ;16.75;16.75;0;0;1006
3511;CRAVO EM PO PURO SC 10KG                      ;164.15;164.15;0;0;1006
3512;CREME CONFEITEIRO EM PO 1KG                   ;10.3;10.3;0;0;1006
3513;CREME DE ALHO 295G ROM«S SAUCE                ;17.45;17.45;0;0;1006
3514;CREME PRONTO DE CONFEITEIRO 1.05KG            ;11.85;11.85;0;0;1006
3515;DAMASCO JUMBO 1KG                             ;49.9;49.9;0;0;1006
3516;DAMASCO JUMBO CX 5KG                          ;231.3;231.3;0;0;1006
3517;DAMASCO N2 1KG                                ;57.2;57.2;0;0;1006
3518;DAMASCO N2 CX 12.5 KG                         ;700.7;700.7;0;0;1006
3519;DESIDRATADO ABACAXI 1KG                       ;73.9;73.9;0;0;1006
3520;DESIDRATADO ABACAXI COM COCO                  ;62;62;0;0;1006
3521;DESIDRATADO BANANA                            ;62;62;0;0;1006
3522;DESIDRATADO CAQUI 1KG                         ;82.55;82.55;0;0;1006
3523;DESIDRATADO FIGO 1KG                          ;57.2;57.2;0;0;1006
3524;DESIDRATADO GOIABA 1KG                        ;67.6;67.6;0;0;1006
3525;DESIDRATADO KIWI 1KG                           ;44.55;44.55;0;0;1006
3526;DESIDRATADO MACA 1KG                           ;59.8;59.8;0;0;1006
3527;DESIDRATADO MACA COM CANELA 1KG                ;59.5;59.5;0;0;1006
3528;DESIDRATADO MAMAO 1KG                          ;53.99;53.99;0;0;1006
3529;DESIDRATADO MANGA 1KG                          ;61.8;61.8;0;0;1006
3530;DESIDRATADO MORANGO 1KG                        ;54;54;0;0;1006
3531;DESIDRATADO PERA 1KG                             ;56.85;56.85;0;0;1006
3532;DOCE ABACAXI CRISTAL CX 3 KG                     ;78;78;0;0;1006
3533;DOCE ABOBORA CRISTAL CX 3 KG                     ;52.65;52.65;0;0;1006
3534;DOCE ABOBORA PINGADA CX 3 KG                     ;52.65;52.65;0;0;1006
3535;DOCE BATATA AMARELA CX 3 KG                      ;52.65;52.65;0;0;1006
3536;DOCE BATATA ROXA CX 3 KG                         ;52.65;52.65;0;0;1006
3537;DOCE CIDRA CRISTALIZADA CX 3 KG                  ;61.5;61.5;0;0;1006
3538;DOCE COCADA DE ABACAXI CX 3 KG                   ;52.65;52.65;0;0;1006
3539;DOCE COCADA DE LEITE CX 3 KG                     ;52.65;52.65;0;0;1006
3540;DOCE COCADA DE MARACUJA CX 3 KG                  ;52.65;52.65;0;0;1006
3541;DOCE COCADA DE NOZES CX 3 KG                     ;52.65;52.65;0;0;1006
3542;DOCE COCADA PRETA CX 3 KG                        ;52.65;52.65;0;0;1006
3543;DOCE FIGO CRISTALIZADO CX 3 KG                   ;52.65;52.65;0;0;1006
3544;DOCE GELEIA DE MARACUJA CX 3 KG                  ;54.6;54.6;0;0;1006
3545;DOCE GELEIA DE VINHO 3KG                         ;54.6;54.6;0;0;1006
3546;DOCE GENGIBRE CRISTALIZADO CUBOS 1KG             ;48.9;48.9;0;0;1006
3547;DOCE GENGIBRE CRISTALIZADO LASCAS CX 3 KG        ;99;99;0;0;1006
3548;DOCE GENGIBRE CRISTALIZADO TIRAS 1KG             ;42.25;42.25;0;0;1006
3549;DOCE LARANJA PEDACOS CX 3 KG                     ;61.5;61.5;0;0;1006
3550;DOCE LARANJA TIRAS 1KG                           ;30.55;30.55;0;0;1006
3551;DOCE LEITE EM PO CX 3 KG                         ;78;78;0;0;1006
3552;DOCE LEITE PURO CX 3 KG                          ;60.45;60.45;0;0;1006
3553;DOCE LIMAO TIRAS 1KG                             ;45.5;45.5;0;0;1006
3554;DOCE MAMAO CRISTALIZADO CX 3 KG                  ;61.5;61.5;0;0;1006
3555;DOCE PALHA ITALIANA CX 3KG                       ;78;78;0;0;1006
3556;DOCE PE DE MOCA CHOCOLATE CX 3 KG                ;62.4;62.4;0;0;1006
3557;DOCE PE DE MOCA CX 3 KG                          ;52.65;52.65;0;0;1006
3558;DOLOMITA EM PO 1KG                                ;3.8;3.8;0;0;1006
3559;DOLOMITA EM PO SC 25 KG                          ;93.1;93.1;0;0;1006
3560;DRAGEA MIL FOLHAS BELGA                          ;79.95;79.95;0;0;1006
3561;DRAGEADO AMENDOA BRANCA 1KG                      ;85.7;85.7;0;0;1006
3562;DRAGEADO AMENDOA CACAU E CANELA 1KG              ;101.65;101.65;0;0;1006
3563;DRAGEADO AMENDOA CHOCOLATE AMARGO 70% 1KG        ;101.65;101.65;0;0;1006
3564;DRAGEADO AMENDOA COM CHOCOLATE AO LEITE 1KG      ;98.3;98.3;0;0;1006
3565;DRAGEADO AMENDOAS COM CACAU 1KG                  ;101.65;101.65;0;0;1006
3566;DRAGEADO AMENDOIM CHOCOLATE AMARGO 70% 1KG       ;73.1;73.1;0;0;1006
3567;DRAGEADO AMENDOIM E CHOCOLATE AO LEITE 1KG       ;61.1;61.1;0;0;1006
3568;DRAGEADO AVELA AO LEITE 1KG                      ;98.3;98.3;0;0;1006
3569;DRAGEADO BANANA CHOCOLATE AMARGO 70% 1KG         ;70.6;70.6;0;0;1006
3570;DRAGEADO BANANA COM CHOCOLATE AO LEITE 1KG       ;61.1;61.1;0;0;1006
3571;DRAGEADO BANANA COM IOGURTE 1KG                  ;47;47;0;0;1006
3572;DRAGEADO BRIGADEIRO 1KG                          ;79.5;79.5;0;0;1006
3573;DRAGEADO CAFE COM CHOCOLATE AMARGO 70% 1KG       ;98.3;98.3;0;0;1006
3574;DRAGEADO CAFE COM CHOCOLATE AO LEITE 1KG         ;87.75;87.75;0;0;1006
3575;DRAGEADO CAST. PARA CHOCOLATE AMARGO 70% 1KG     ;101.5;101.5;0;0;1006
3576;DRAGEADO CAST. PARA COM CHOCOLATE AO LEITE 1KG   ;95.95;95.95;0;0;1006
3577;DRAGEADO CAST. PARA COM CHOCOLATE BRANCO 1KG     ;95.95;95.95;0;0;1006
3578;DRAGEADO CEREAIS CROCANTES AO LEITE 1KG          ;58;58;0;0;1006
3579;DRAGEADO CEREAIS CROCANTES BRANCO 1KG            ;51.75;51.75;0;0;1006
3580;DRAGEADO CEREAIS CROCANTES MISTA 1KG             ;58;58;0;0;1006
3581;DRAGEADO CEREJA MARRASCHINO CHOC. AO LEITE 1KG   ;107.65;107.65;0;0;1006
3582;DRAGEADO COM CARAMELO 1KG                         ;79;79;0;0;1006
3583;DRAGEADO COM MORANGO 1KG                          ;88.15;88.15;0;0;1006
3584;DRAGEADO COM PISTACHE 70% 1KG                     ;90.75;90.75;0;0;1006
3585;DRAGEADO CRANBERRY 1KG                            ;79;79;0;0;1006
3586;DRAGEADO DE CASTANHA DE CAJU COM AMARGO 70% 1KG   ;101.55;101.55;0;0;1006
3587;DRAGEADO LARANJA AO COINTREAU 1KG                 ;79;79;0;0;1006
3588;DRAGEADO LARANJA E CHOCOLATE AMARGO 70% 1KG       ;90.75;90.75;0;0;1006
3589;DRAGEADO LICOR DE CONHAQUE 1KG                    ;87.75;87.75;0;0;1006
3590;DRAGEADO LICOR DE MARULA 1KG                      ;101.65;101.65;0;0;1006
3591;DRAGEADO LIMAO SICILIANO CHOCOLATE AO LEITE 1KG   ;91.4;91.4;0;0;1006
3592;DRAGEADO MANGA COM CHOCOLATE AMARGO 70% 1KG       ;47;47;0;0;1006
3593;DRAGEADO MARACUJA COM CHOCOLATE AO LEITE 1KG      ;90.75;90.75;0;0;1006
3594;DRAGEADO MARACUJA E CHOCOLATE AMARGO 70% 1KG      ;101.65;101.65;0;0;1006
3595;DRAGEADO MENTA 1KG                                 ;0;0;0;0;1006
3596;DRAGEADO MORANGO                                  ;72.8;72.8;0;0;1006
3597;DRAGEADO NAPOLITANA BELGA 1KG                     ;71.35;71.35;0;0;1006
3598;DRAGEADO NUTELLA 1KG                              ;96.2;96.2;0;0;1006
3599;DRAGEADO PRALINE CHOCOLATE AO LEITE 1KG           ;93.5;93.5;0;0;1006
3600;DRAGEADO TIRAMISSU COM AMENDOAS 1KG               ;107.65;107.65;0;0;1006
3601;DRAGEADO TRUFADA MESC. BELGA                      ;95.4;95.4;0;0;1006
3602;DRAGEADO UVAS COM CHOCOLATE AO LEITE 1KG          ;61.1;61.1;0;0;1006
3603;DRAGEADO UVAS E CHOCOLATE AMARGO 70% 1KG          ;70.6;70.6;0;0;1006
3604;ENXOFRE EM PO 1KG                                  ;9.7;9.7;0;0;1006
3605;ERITHRITOL 1KG                                    ;38.2;38.2;0;0;1006
3606;ERITHRITOL SC 25KG                                ;935.9;935.9;0;0;1006
3607;ERVA MATE COMPOSTA 1KG                            ;12.75;12.75;0;0;1006
3608;ERVA MATE FINA 1KG                                ;10.3;10.3;0;0;1006
3609;ERVA MATE GROSSA 1KG                              ;10.3;10.3;0;0;1006
3610;ERVA MATE MEDIA 1KG                               ;11.45;11.45;0;0;1006
3611;ERVILHA INTEIRA 1KG                                ;4.35;4.35;0;0;1006
3612;ERVILHA INTEIRA SC 25KG                           ;142.1;142.1;0;0;1006
3613;ERVILHA PARTIDA 1KG                                ;7.5;7.5;0;0;1006
3614;ERVILHA PARTIDA SC 25KG                           ;167.85;167.85;0;0;1006
3615;ESPINAFRE EM PO 1KG                               ;18.65;18.65;0;0;1006
3616;ESPINAFRE EM PO CX 25KG                           ;456.95;456.95;0;0;1006
3617;EXTRATO DE SOJA DE BAUNILHA (LEITE DE SOJA) 1KG   ;32.6;32.6;0;0;1006
3618;EXTRATO DE SOJA NATURAL (LEITE DE SOJA) 1KG       ;28.75;28.75;0;0;1006
3619;EXTRATO DE SOJA NATURAL (LEITE DE SOJA) SC 25KG   ;757.05;757.05;0;0;1006
3620;EXTRATO FLUIDO DE ALECRIM 20 ML                    ;8.85;8.85;0;0;1006
3621;EXTRATO FLUIDO DE ARNICA 20 ML                    ;12.55;12.55;0;0;1006
3622;EXTRATO FLUIDO DE BABOSA 20 ML                    ;9.6;9.6;0;0;1006
3623;EXTRATO FLUIDO DE BOLDO 20 ML                     ;13.4;13.4;0;0;1006
3624;EXTRATO FLUIDO DE BUCHINHA DO NORTE 20 ML         ;15.75;15.75;0;0;1006
3625;EXTRATO FLUIDO DE CALENDULA 20 ML                 ;9.75;9.75;0;0;1006
3626;EXTRATO FLUIDO DE CAMOMILA 20 ML                  ;11.45;11.45;0;0;1006
3627;EXTRATO FLUIDO DE CARDO MARIANO 20 ML             ;21.8;21.8;0;0;1006
3628;EXTRATO FLUIDO DE CASCARA SAGRADA 20 ML           ;10.4;10.4;0;0;1006
3629;EXTRATO FLUIDO DE CASTANHA DA INDIA 20 ML         ;9.3;9.3;0;0;1006
3630;EXTRATO FLUIDO DE CAVALINHA 20 ML                 ;14.2;14.2;0;0;1006
3631;EXTRATO FLUIDO DE CENTELLA ASIATICA 20 ML         ;12;12;0;0;1006
3632;EXTRATO FLUIDO DE COPAIBA 20ML                    ;7.5;7.5;0;0;1006
3633;EXTRATO FLUIDO DE ERVA DOCE 20 ML                ;8.1;8.1;0;0;1006
3634;EXTRATO FLUIDO DE ESPINHEIRA SANTA 20 ML         ;12.9;12.9;0;0;1006
3635;EXTRATO FLUIDO DE EUCALIPTO 20 ML                 ;7.8;7.8;0;0;1006
3636;EXTRATO FLUIDO DE FLUIDO DE AMORA BRANCA 20 ML   ;12.6;12.6;0;0;1006
3637;EXTRATO FLUIDO DE GARCINIA 20 ML                 ;15.6;15.6;0;0;1006
3638;EXTRATO FLUIDO DE GINKGO BILOBA 20ML              ;9.1;9.1;0;0;1006
3639;EXTRATO FLUIDO DE GRAVIOLA 20 ML                 ;13.65;13.65;0;0;1006
3640;EXTRATO FLUIDO DE HIBISCO 20 ML                   ;9.85;9.85;0;0;1006
3641;EXTRATO FLUIDO DE HIPERICO 20 ML                  ;8.85;8.85;0;0;1006
3642;EXTRATO FLUIDO DE HORTELA 20 ML                  ;11.7;11.7;0;0;1006
3643;EXTRATO FLUIDO DE KAWA KAWA 20 ML                ;18.2;18.2;0;0;1006
3644;EXTRATO FLUIDO DE MELAO DE SAO CAETANO 20 ML      ;7.3;7.3;0;0;1006
3645;EXTRATO FLUIDO DE MELISSA 20 ML                  ;14.95;14.95;0;0;1006
3646;EXTRATO FLUIDO DE MULUNGU 20 ML                  ;12.05;12.05;0;0;1006
3647;EXTRATO FLUIDO DE SENE 20 ML                      ;9;9;0;0;1006
3648;EXTRATO FLUIDO DE SUCUPIRA 20 ML                 ;11.05;11.05;0;0;1006
3649;EXTRATO FLUIDO DE TRIBULUS 20 ML                 ;15.05;15.05;0;0;1006
3650;EXTRATO FLUIDO DE UNHA DE GATO 20 ML              ;9.75;9.75;0;0;1006
3651;EXTRATO FLUIDO DE UXI AMARELO 20ML               ;19.45;19.45;0;0;1006
3652;EXTRATO FLUIDO DE VALERIANA 20 ML                ;12.9;12.9;0;0;1006
3653;EXTRATO TOMATE 340G POUCH PRAMESA                 ;1.75;1.75;0;0;1006
3654;FARELO DE AVEIA 1KG                               ;7.25;10.875;0.5;100;1006
3655;FARELO DE AVEIA SC 25 KG                         ;177.6;177.6;0;0;1006
3656;FARINHA DE ACARAJE 1KG                           ;12.3;12.3;0;0;1006
3657;FARINHA DE ACARAJE SC 10KG                       ;120.55;120.55;0;0;1006
3658;FARINHA DE AMENDOAS 1KG                          ;54.55;81.825;0.5;100;1006
3659;FARINHA DE AMENDOAS CX 10 KG                     ;534.6;534.6;0;0;1006
3660;FARINHA DE AMENDOIM 1KG                          ;13.65;13.65;0;0;1006
3661;FARINHA DE AMENDOIM SC 25KG                      ;334.45;334.45;0;0;1006
3662;FARINHA DE ARROZ 1KG                              ;5.35;8.025;0.5;100;1006
3663;FARINHA DE ARROZ INTEGRAL 1KG                     ;5.75;8.625;0.5;100;1006
3664;FARINHA DE ARROZ INTEGRAL SC 25KG                ;140.75;140.75;0;0;1006
3665;FARINHA DE ARROZ SC 25 KG                        ;131.1;131.1;0;0;1006
3666;FARINHA DE AVEIA 1KG                              ;6.35;6.35;0;0;1006
3667;FARINHA DE AVEIA SC 25 KG                        ;155.6;155.6;0;0;1006
3668;FARINHA DE BANANA 1KG                            ;13;13;0;0;1006
3669;FARINHA DE BANANA SC 25KG                        ;318.5;318.5;0;0;1006
3670;FARINHA DE BATATA DOCE 1KG                       ;11.7;11.7;0;0;1006
3671;FARINHA DE BERINGELA 1KG                         ;19.5;19.5;0;0;1006
3672;FARINHA DE BERINGELA SC 25KG                     ;445.9;445.9;0;0;1006
3673;FARINHA DE BETERRABA 1KG                         ;19.5;19.5;0;0;1006
3674;FARINHA DE CAJU 1KG                              ;19.5;19.5;0;0;1006
