139;BANDEIJA 30 OVOS BRANCO ;2;30;22/10/2021;15;9;43
140;BANDEIJA 30 OVOS VERMELHO;2;27,8;22/10/2021;13,9;9;44
141;AMIDO DE MILHO 1kg;0,1;4;22/10/2021;40;9;45
142;CAPSULADO CHLORELLA COM VITAMINA B12 100cps 500g;1;46;22/10/2021;46;9;46
;;;;;;;
